Link,Node_Start,Longitude_Start,Latitude_Start,Node_End,Longitude_End,Latitude_End,Length,,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19,Data20,Data21,Data22,Data23,Data24,Data25,Data26,Data27,Data28,Data29,Data30,Data31,Data32,Data33,Data34,Data35,Data36,Data37,Data38,Data39,Data40,Data41,Data42,Data43,Data44,Data45,Data46,Data47,Data48,Data49,Data50
321,104,103.9922157,30.61292033,333,103.9855772,30.62085604,1085.589741,,192.0453596,270.4583438,299.091051,284.0549777,291.3791663,287.6704604,288.5887577,289.0501084,288.8192488,288.9346326,288.8769291,288.905778,288.8769291,288.8769291,281.8357981,285.3129288,283.5637045,284.4356274,283.9989967,284.2171445,284.1080287,284.162576,284.1352997,284.1489373,284.1352997,284.1352997,252.1369721,267.1814968,267.1814968,267.1814968,521.0830757,353.2411857,421.0520322,384.1772487,401.770316,401.770316,401.770316,434.2358964,417.3727198,425.6373495,421.4645226,423.5406584,422.50004,422.50004,422.50004,184.3454277,256.6912161,214.5846731,233.7569223,223.7608702
322,104,103.9922157,30.61292033,405,103.9983609,30.6065462,919.8431229,,116.9465978,140.9496246,138.738479,157.3128381,139.5127697,108.8571743,138.4710078,126.1899743,150.8626534,141.2125903,125.2298579,141.0758624,114.6486524,102.6006272,164.748022,125.9100853,112.6977394,138.6021029,154.139732,261.429098,140.1418547,110.6270126,128.4746942,113.8732889,124.0237919,118.7319915,124.0237919,124.0237919,151.9006992,151.9006992,301.0395675,154.9088683,110.935854,158.0385894,140.261023,110.7503426,140.261023,131.5390281,215.0282625,123.8382664,123.8382664,123.6302125,123.4228566,112.2520421,174.5156913,97.2807063,76.83144414,127.690305,159.9212126,121.5763283
323,105,104.0186689,30.5856335,545,104.0313763,30.59554599,1640.565362,,144.014516,128.7278837,179.6785915,148.1694757,139.058242,171.0902463,119.3138445,141.7944754,145.2761759,128.3223314,144.519624,136.6584209,146.6175778,184.7296638,157.5030249,155.7764071,168.4115537,147.111283,143.9618599,115.5779903,141.7590232,141.5254828,129.5893649,141.5837957,180.7048028,180.9816743,205.0706703,159.2669491,153.9199124,138.1057605,222.7292465,123.3851386,167.2900357,147.2750245,126.8750871,148.4550139,149.0521279,153.9633812,148.7804175,146.5114485,143.5827059,184.2119657,150.7336983,166.6998086,198.4110404,175.1233596,175.1233596,165.6671894,195.9696492,157.031903
324,105,104.0186689,30.5856335,714,103.9997597,30.58962127,1866.193322,,116.1999878,134.2764016,222.630251,189.4078365,180.097929,223.347605,185.7022839,147.8172928,200.0485149,193.703872,159.0976487,157.4354623,250.682685,171.3365362,215.9592506,182.6968478,257.8340524,165.0011287,135.9291039,156.3303306,185.204575,241.8216256,213.0581142,399.898569,399.898569,399.898569,399.898569,399.898569,399.898569,399.898569,399.898569,399.898569,399.898569,399.898569,399.898569,399.898569,399.898569,399.898569,399.898569,399.898569,399.898569,399.898569,399.898569,399.898569,399.898569,399.898569,399.898569,399.898569,399.898569,399.898569
325,105,104.0186689,30.5856335,821,104.0158469,30.58332268,372.5739333,,23.19860755,26.80745157,27.97218269,33.98478445,23.79537835,27.67875137,27.97218269,34.00632562,33.06155994,46.63921739,34.28156319,35.94924041,45.138765,40.80931521,90.32095353,34.94700781,68.17108818,36.147855,25.30690868,25.30690868,25.30690868,25.30690868,25.30690868,25.30690868,25.30690868,25.30690868,25.30690868,30.65751223,27.72643225,29.11839696,29.11839696,29.11839696,31.6709837,30.34109792,30.99178072,30.66298776,30.82650754,30.74453022,30.78546431,30.76498365,30.77522057,30.76498365,30.76498365,30.14081258,30.44969982,30.14081258,30.14081258,27.74076856,28.89103198,28.30421862
326,106,104.0708672,30.61744157,1095,104.0715609,30.61755497,67.67788705,,14.50240437,12.79287967,17.40288524,11.09979013,14.76608445,16.14727717,14.42573698,13.1935231,16.8846618,11.34530353,23.83956882,19.64841882,14.04267397,11.82720356,19.94327913,12.99415431,21.00348219,20.19119282,23.20384699,20.70598243,16.86092688,17.15777418,17.34095291,18.31882657,12.46242421,15.27525977,14.41659132,19.49123147,19.49123147,18.70559642,19.33653916,19.33653916,11.7275761,18.85032057,12.5184531,14.34866863,13.24852601,19.33653916,19.33653916,18.8868522,19.26011015,36.36423782,36.36423782,36.36423782,36.36423782,36.36423782,36.36423782,36.36423782,36.36423782,36.36423782
327,106,104.0708672,30.61744157,1192,104.0707151,30.61665206,88.70577189,,21.14839595,20.66930607,20.63591462,19.65174023,19.35398659,11.24439362,17.94049319,16.7194125,11.24439362,11.24439362,11.24439362,11.24439362,11.24439362,11.24439362,11.24439362,11.24439362,11.24439362,11.24439362,11.24439362,11.24439362,11.24439362,11.24439362,19.4128133,19.4128133,19.4128133,19.4128133,19.4128133,19.4128133,19.4128133,19.4128133,19.4128133,19.4128133,19.4128133,19.4128133,19.4128133,19.4128133,19.4128133,19.4128133,19.4128133,19.4128133,19.4128133,25.34450625,21.98559579,23.54586387,22.73899627,23.13539715,22.93548406,23.03500687,22.98513772,23.01004528
328,107,104.1400423,30.59261383,219,104.1430664,30.59666843,534.7818544,,61.63974416,55.28254633,61.63974416,107.9559632,78.4734243,90.88346229,90.88346229,124.8113242,90.88346229,43.55689312,58.8900742,50.07602929,54.12657672,52.02257688,54.12657672,67.39128857,89.26806842,90.81201301,42.34343128,84.68686259,49.5423231,65.48349238,44.56515453,54.71302809,46.98510496,88.71957032,65.96966337,52.06801016,60.0847233,55.16374429,69.68202032,54.50006159,61.163001,57.63961712,61.163001,61.163001,105.864122,73.20207893,73.20207893,73.20207893,73.20207893,55.93844094,76.54929129,53.58983092,53.58983092,50.45111834,53.58983092,57.63396809,62.33830575,64.49630405
329,107,104.1400423,30.59261383,232,104.1409451,30.59204616,107.0088861,,9.123315334,7.628356237,11.36377552,7.083640637,10.03208307,7.667834195,13.04765419,7.402613181,14.44981208,9.209741863,7.795062524,11.9161464,8.466620527,10.49982427,8.755272499,9.405733971,11.60482962,8.438816867,12.73318793,9.929725872,9.62442643,14.70351107,14.70351107,14.70351107,14.70351107,14.70351107,14.70351107,14.70351107,14.70351107,14.70351107,14.70351107,14.70351107,14.70351107,14.70351107,14.70351107,14.70351107,14.70351107,14.70351107,14.70351107,14.70351107,14.70351107,14.70351107,14.70351107,14.70351107,14.70351107,14.70351107,14.70351107,14.70351107,14.70351107,14.70351107
330,107,104.1400423,30.59261383,1216,104.1360359,30.59511501,473.6901755,,35.36100844,35.36100844,35.36100844,35.36100844,35.36100844,46.62432349,88.50958295,58.53379744,58.53379744,58.53379744,58.53379744,28.90312935,60.55698266,39.12998237,47.23780143,47.23780143,47.23780143,90.70662935,46.91291972,39.70394952,45.71808664,46.3392563,45.11335005,47.32519793,88.35671667,48.35400657,60.47108623,61.6739469,38.99278884,72.10505843,42.11879301,42.18391173,42.05387501,46.93443941,42.05387501,44.36031992,39.78113449,56.77185624,34.16034919,62.13587728,48.96022486,46.21367566,52.05386544,74.62952437,55.27664933,46.76817639,49.18668008,51.17133179,47.35022778,55.08692532
331,108,103.9552436,30.7700213,64,103.9412759,30.75449343,2179.281715,,136.9281799,136.9281799,110.3563124,110.3563124,110.3563124,136.2405865,186.6844539,226.5823588,205.2094602,215.92264,210.4297838,238.0384987,223.3843139,167.8009231,227.2656428,270.7646371,284.5941573,285.2680341,170.7380669,237.1846239,284.9563847,291.8316146,264.0281323,244.372603,243.1445037,277.9524853,243.1445037,158.3547647,210.443283,203.6788763,218.5573831,205.2593624,219.5135471,228.734544,226.8636492,227.7952552,227.3284978,227.5616371,143.1906219,227.5033074,227.4741538,227.4887297,227.4814416,202.6417189,199.4289863,175.3813245,196.2859422,193.3848649,194.8246044,194.1020649
332,108,103.9552436,30.7700213,178,103.9619529,30.76609451,775.7273466,,113.0614756,52.39843855,98.15882066,49.46335258,52.39434236,52.39434236,52.39434236,52.39434236,52.39434236,52.39434236,52.39434236,51.61956465,63.03879115,58.21998153,58.21998153,58.21998153,58.21998153,58.21998153,67.83688537,62.66159568,65.14662008,62.66159568,62.66159568,51.14685802,56.3217166,53.60969664,54.93225371,54.93225371,54.93225371,55.51925343,55.22419375,55.37133052,55.29766426,55.33447287,55.31606244,55.31606244,55.31606244,48.9933061,51.963056,50.43450171,51.18737,50.80814703,51.18737,51.18737,58.60689292,54.6464384,56.55741736,54.65006747,54.65006747,54.65006747
333,108,103.9552436,30.7700213,192,103.9849489,30.78236038,3154.6432,,198.2118919,198.2118919,190.4823345,190.4823345,247.3780836,203.6713687,238.2736013,297.2962178,259.3042431,277.3206888,255.4657254,269.5381338,276.614877,234.7843677,275.3558189,332.1889612,300.7059581,294.0884468,304.4015775,350.5159111,322.6401548,317.8925509,305.7772204,202.1478477,229.7767429,286.6627839,246.3495774,240.8461815,282.0960286,255.7284717,261.5169704,256.1963817,206.5483271,270.5345745,266.8057214,295.0549103,266.6937859,285.7103193,209.2779173,320.943225,268.585286,269.4996108,268.3487611,242.0031222,261.1057703,184.3622649,202.2219556,201.1481514,201.6836242,201.4155319
334,109,104.0454649,30.75117149,193,104.042756,30.74664014,565.2138329,,80.05651665,49.53934934,62.7611813,67.2175016,64.59586662,101.8275891,82.04716929,82.04716929,82.04716929,82.04716929,82.04716929,82.04716929,82.04716929,82.04716929,82.04716929,82.04716929,82.04716929,82.04716929,82.04716929,82.04716929,82.04716929,82.04716929,82.04716929,82.04716929,82.04716929,82.04716929,82.04716929,82.04716929,82.04716929,82.04716929,82.04716929,82.04716929,82.04716929,82.04716929,82.04716929,131.7003106,101.1065738,114.3932424,107.3403125,110.7546072,109.0207343,109.8808312,109.449093,109.6645372,109.5567092,109.6105966,109.5836463,109.5971198,109.5903826,109.5937511
335,109,104.0454649,30.75117149,207,104.0490336,30.74739145,540.5774824,,76.56704012,69.66869702,81.08662236,55.60225533,54.58846947,64.01575449,95.97676809,67.68970214,95.71676836,84.70419746,95.6519884,95.61963131,95.63580712,45.4478967,95.61963131,48.450098,138.5109563,80.2506778,54.58719348,46.05213351,46.39201923,47.34025389,39.08443052,46.89101492,50.75416255,57.97366637,57.99038023,49.92249504,52.00640189,49.36290659,88.40119271,57.98463375,57.98489494,57.98476434,57.98482963,42.26302494,39.76660699,48.89108441,57.98480923,49.29160932,48.73611825,49.0122899,48.87381384,72.70050386,63.19720517,51.85265905,96.81984759,80.75016335,70.48541569,71.12696539
336,109,104.0454649,30.75117149,220,104.0481228,30.7539247,397.2930404,,55.80575303,35.87435328,44.39702997,44.35513053,36.36626622,42.85625912,32.7758223,26.68386092,34.12478247,29.94906312,44.80748576,40.67129793,29.14426786,40.94940264,44.34245792,29.51007453,56.30924982,37.38365499,36.06754398,28.29853148,28.29853148,29.16407705,31.24476042,36.38839239,33.15572171,38.88609875,41.06547675,38.87499095,40.5979645,38.41328285,65.93948092,54.90369974,38.15289683,42.94676171,38.90874469,44.82628334,42.77731125,41.89132472,39.2918729,40.08175974,38.98480209,40.51198209,40.36248602,88.28734231,88.28734231,88.28734231,88.28734231,88.28734231,88.28734231,88.28734231
337,110,103.9945152,30.68621014,124,103.9980009,30.68452005,382.8435085,,37.30004413,37.30004413,37.30004413,37.30004413,37.30004413,42.01940947,42.01940947,42.01940947,81.07274298,55.3508687,65.78695134,60.1193732,62.82560139,61.44270295,62.1264575,61.78268849,61.95409613,61.86827357,61.91115511,61.88970693,61.90042916,61.89506758,61.90042916,61.90042916,80.59863337,70.02277638,74.93941389,72.3977171,73.64664221,73.01683945,73.3303886,73.17327813,73.17327813,73.17327813,46.71988578,57.02822554,51.36194096,54.04697581,52.67026103,53.34973821,53.00782224,53.34973821,53.34973821,93.75759392,68.00399432,78.83071567,73.01820588,75.81321443,73.01820588,43.9451962
338,110,103.9945152,30.68621014,338,103.9906099,30.68806191,426.6868549,,57.10307352,57.10307352,57.10307352,57.10307352,57.10307352,57.10307352,59.71127999,61.1068196,60.40099003,60.75185476,60.57591433,60.66375698,60.61980382,60.64177243,60.63078615,60.63627879,60.63353235,60.63490554,60.63421892,60.63456224,60.63439058,60.63456224,60.63456224,62.31532161,61.4634537,79.45203506,54.47066233,41.69578387,52.60522869,52.60522869,52.60522869,52.60522869,55.65480716,59.07971837,62.29005181,60.64242707,62.29005181,61.45519815,76.80363388,58.25812936,65.97735047,61.8779277,65.97735047,56.98202831,58.03801048,59.98331316,62.06354253,70.22046526,65.890517,67.9866192
339,110,103.9945152,30.68621014,708,103.9929798,30.68390412,294.8788977,,26.95903968,28.30837418,31.85829892,40.84247637,40.03384154,37.03437938,15.01080362,22.71636286,22.00702838,12.31512798,15.84423928,12.52582928,18.05381006,14.58593064,18.06700426,20.15707644,13.33623155,15.30366216,20.86726283,15.6881384,23.25759894,30.85941953,17.99261071,27.46608103,24.24194354,22.55208083,19.57802518,19.57882759,18.61739796,23.40824767,16.8283677,17.83059074,16.97875543,16.14055089,15.03395167,28.53666752,16.20708445,29.56179426,27.03473765,20.08635822,36.70057154,26.16300756,24.149523,25.43747274,35.03511656,22.09290389,17.73034368,23.14456464,19.01166835,18.2506222
340,110,103.9945152,30.68621014,1298,103.9988879,30.69473327,1033.325213,,67.51308107,67.51308107,101.2236943,202.1723243,267.2392792,251.5193216,251.5193216,251.5193216,193.1198322,218.4844441,193.1198322,162.9332939,140.9079836,125.392273,268.9135495,125.0060185,99.33166266,124.6221362,135.2716642,278.3020523,239.5565351,172.4870525,243.1353442,202.4473887,220.9336758,202.4473887,306.5909973,238.6296286,131.6803811,295.4963539,217.8252238,121.3693562,261.9697723,239.998114,164.1163573,171.3285327,89.52998235,173.9658971,187.4985266,110.7134157,138.1177265,211.7630417,153.2954986,172.2208688,91.41705099,126.1482174,154.7167462,150.0177247,232.3529523,145.5957247
341,111,104.0217392,30.67914647,733,104.022412,30.67849209,97.02682425,,10.1343298,16.46515806,15.12106352,11.49001866,19.7435648,16.99739987,21.11161448,23.85506639,19.93685358,18.06980204,13.87163651,19.72197357,19.7218467,11.95993961,19.72187842,19.72189428,14.76594151,21.31301165,21.09845,16.13379064,16.13379064,16.13379064,16.13379064,16.13379064,16.13379064,16.13379064,16.13379064,16.13379064,16.13379064,16.13379064,16.13379064,16.13379064,16.13379064,16.13379064,16.13379064,16.13379064,16.13379064,16.13379064,16.13379064,16.13379064,16.13379064,16.13379064,16.13379064,16.13379064,16.13379064,16.13379064,16.13379064,16.13379064,16.13379064,16.13379064
342,111,104.0217392,30.67914647,1096,104.0229629,30.68025139,169.5263733,,22.82898793,19.02712218,22.67068885,20.4796961,22.44075173,29.51849789,18.07834936,26.27435778,23.2419528,23.74303558,15.6285517,23.59767787,15.6285517,15.6285517,15.6285517,22.76512069,15.6285517,15.6285517,15.6285517,18.9222444,17.37700635,16.54912472,15.6285517,22.2248705,23.80924081,15.78008905,15.6285517,18.59238214,17.4369984,18.0770744,18.0028007,17.35518111,16.22405699,17.6487838,16.40577806,16.90567712,15.6285517,16.24204774,16.35083574,16.58911052,15.6485883,15.6285517,15.6285517,18.39623041,22.35512615,19.8348956,19.16529755,16.18014764,16.57225087,17.02017772
343,111,104.0217392,30.67914647,1869,104.0192811,30.67648682,377.2787873,,48.07800475,87.34428516,33.22822347,73.10904729,59.57033484,35.80951201,86.23515138,57.46982939,68.90548314,61.27234439,54.21970596,32.10883296,44.82520245,44.82520245,44.82520245,68.17802396,142.3267281,152.6071499,59.70125865,29.92297057,69.17845337,89.84809045,51.92992694,51.57735321,41.35821054,71.61003343,32.3074128,48.53616323,29.52616596,35.41600089,29.39834706,24.17592799,29.27163005,26.52741473,24.25363633,40.9611551,24.79227808,23.3971341,25.35538832,19.92962046,36.8826513,128.1324183,26.85966317,24.10299262,33.26891939,26.84605025,26.84605025,26.84605025,45.27345448,25.26890482
344,112,104.0980229,30.71968669,726,104.1018715,30.7188824,379.1506685,,44.24448644,44.24448644,44.24448644,44.24448644,44.24448644,44.24448644,44.24448644,44.24448644,48.23118045,44.24448644,41.93371449,43.05812008,42.48847958,42.77140326,42.629472,42.70031969,42.66486643,42.6825857,42.6825857,42.6825857,76.25376573,50.93068681,50.93068681,50.93068681,50.93068681,50.93068681,50.93068681,50.93068681,50.93068681,64.536284,56.93190434,60.49606234,58.65989392,59.56383064,58.65989392,50.14905701,43.79494352,39.93979244,41.77862232,40.83851867,41.30322176,41.06955573,41.30322176,41.30322176,56.87260028,47.85336293,51.97460302,49.82891352,50.87914616,50.34855368
345,112,104.0980229,30.71968669,1279,104.0964555,30.71894934,170.884252,,26.04869331,23.302398,29.52879875,25.05838319,29.32236927,25.57934749,26.42256232,26.42256232,26.42256232,23.75225124,24.24367713,22.20878365,24.75586749,28.21941776,26.37441832,27.26574215,26.81267479,27.03731058,27.03731058,27.03731058,29.36435834,21.89264438,25.0839269,23.37988816,23.37988816,21.77158353,19.78081374,20.37030819,35.0531799,21.06792148,21.06792148,21.06792148,15.7941799,19.8126669,19.8126669,19.8126669,19.8126669,19.8126669,19.8126669,19.8126669,19.19448696,19.49867852,19.34538702,19.4217303,19.38348349,19.40258804,19.39303106,19.39780838,19.39541942,19.39780838
346,112,104.0980229,30.71968669,1334,104.0982053,30.7212584,175.0677146,,38.82405171,33.17072487,27.70302297,30.11403691,30.11403691,30.11403691,38.79749627,38.79749627,54.17568247,38.79749627,38.79749627,34.7241748,36.20790076,37.82408237,19.99187225,36.11712164,33.83859182,48.66747278,31.83049356,38.48816932,34.84416158,36.57562699,34.84416158,33.44577234,30.10718659,32.15529452,30.10718659,18.3210399,30.10718659,30.10718659,35.80930526,32.71161449,21.29201934,40.3141006,27.86634219,32.95392275,30.19734587,30.19734587,30.19734587,27.34246302,30.19734587,51.10084644,37.96172806,43.56210107,37.96172806,33.92777556,26.64878531,30.66879672,34.02125628,43.61548599
347,113,104.1692351,30.70602859,224,104.1636044,30.70562279,541.0916099,,62.15970628,60.70681093,56.40042839,56.48219777,53.25850432,93.36991231,72.05658924,72.05658924,72.05658924,72.05658924,54.23829981,54.23829981,54.23829981,96.4321681,69.42723304,80.73125263,74.65375621,77.57365136,76.08570034,76.82247161,76.45231093,76.6369443,76.54451629,76.59070241,76.59070241,81.03571003,86.02844524,132.512231,104.3267679,104.3267679,104.3267679,74.40526339,84.98821098,84.98821098,84.98821098,96.55166273,84.98821098,88.99623412,75.54298375,93.40100243,73.83183055,73.83183055,42.7881339,54.17813778,47.81418062,50.79761508,49.26076693,50.01738839,49.63619446,50.01738839
348,113,104.1692351,30.70602859,411,104.1692364,30.7015895,491.9788734,,44.27809861,47.86821471,47.61085872,55.26127751,55.26127751,55.26127751,55.26127751,48.79129323,51.8251337,50.26247447,51.8251337,51.8251337,52.86937147,52.3420449,52.60438669,52.4728879,52.53855501,52.50570092,52.52212282,52.51391059,52.51801639,52.51596341,52.51698988,52.51698988,52.51698988,57.97459719,55.11100735,56.5065459,55.80005252,56.15107702,55.97501445,56.0629075,56.0189265,56.04090838,56.02991528,56.0354113,56.03266315,56.03403718,56.03335017,56.03369367,56.03369367,56.03369367,57.69133369,56.85043292,57.26779659,57.05835155,57.26779659,57.26779659,59.97033672,57.26779659
349,114,103.9834118,30.64102237,640,103.9863516,30.64206014,304.3038699,,64.44081951,64.44081951,64.44081951,44.66195411,46.71615913,111.217658,48.79705709,58.739621,58.739621,58.739621,58.739621,41.18398239,42.4610051,42.4610051,42.4610051,69.77668354,55.28144313,87.29035312,45.77272696,56.06417255,73.35896865,63.55602,68.10655466,65.75264934,66.90890534,65.75264934,65.75264934,44.03995705,64.53572499,52.35335396,64.53572499,43.99574023,51.55265561,51.55265561,51.55265561,46.56722345,42.4610051,39.05504213,44.19541832,46.07755759,163.506557,63.77707617,63.76565376,41.97294757,51.43163998,50.2059547,50.2059547,50.2059547,75.90027242,45.96478035
350,114,103.9834118,30.64102237,694,103.9819807,30.64440871,399.5874423,,56.85829218,74.32707593,48.28703911,110.2310186,67.91854543,55.52850016,45.04743609,55.64854129,40.78964439,40.78964439,38.15689104,40.14459886,45.45070434,39.51963715,123.3012679,51.89031315,59.89971908,96.22172524,48.43484149,55.35790843,35.31542044,54.31285623,48.22376106,37.98058858,58.69991501,46.32897882,59.47604121,86.78822276,60.27296615,61.76534102,54.23241441,57.21004478,64.32710083,60.56019006,50.200206,80.36395488,60.72529611,48.11086262,59.82005046,68.0838644,51.15959494,61.05750392,55.54111167,76.70219447,42.57535456,49.60395835,51.02624152,78.50012509,71.42158724,65.86382804
351,114,103.9834118,30.64102237,719,103.9845026,30.63716601,440.0064418,,39.65014244,39.65014244,39.65014244,77.14398656,77.14398656,77.14398656,77.14398656,67.78986549,67.78986549,34.28621624,45.53971799,45.53971799,45.53971799,64.44357976,64.44357976,64.44357976,69.07077866,66.67699692,66.67699692,66.67699692,33.51247934,43.27932214,43.27932214,43.27932214,51.70913571,98.79562521,64.21715636,77.83897742,64.21715636,64.21715636,47.90392713,52.48006153,58.02282749,35.59602675,44.12320865,39.40356195,39.40356195,39.40356195,37.89529164,39.40356195,56.12128221,99.00144941,97.47835018,97.47835018,97.47835018,53.15514062,53.15514062,50.52705552,50.52705552,50.52705552
352,114,103.9834118,30.64102237,775,103.9784668,30.63921045,514.6940253,,70.31872831,70.31872831,70.31872831,70.31872831,70.31872831,83.21400408,59.19803486,56.11443038,63.92454133,122.3035308,84.99534363,84.99534363,84.99534363,84.99534363,84.99534363,51.7087951,137.1247727,71.95722295,94.38515077,71.95722295,145.897519,96.37963543,116.078214,96.37963543,105.3157224,58.34063259,173.1680833,66.17494611,66.17494611,66.17494611,66.17494611,52.88184497,141.0836415,54.08343523,61.45600302,72.06216786,55.50716319,103.862023,71.21967293,71.21967293,71.21967293,71.21967293,71.21967293,59.6746696,62.07365129,64.6735948,43.15757355,61.70395232,58.99505359,78.18137093
353,115,104.0377793,30.62313997,61,104.0388775,30.62491655,223.2688421,,43.12637594,35.48643848,54.95848421,28.43518272,39.98844933,34.25147009,34.25147009,82.57888681,37.61783922,20.3228276,40.40228603,42.19253709,40.49208219,34.94642746,54.81792543,32.90758778,29.57974079,29.03435876,18.43504201,22.29591766,32.23667774,24.73131789,83.72581579,34.5261096,27.27718885,29.78756634,26.20982059,22.76962696,47.21873685,34.43735354,30.26424217,40.80039754,46.01724226,26.01190393,33.9142545,40.18839158,32.88739082,27.81203569,32.15071326,40.28911436,35.09903195,20.09419579,33.25280627,43.11398331,39.9222433,30.22089336,38.62720857,29.20137444,28.9515653,28.70599398
354,116,104.0894982,30.65024457,58,104.0919899,30.64973175,245.4249467,,69.02576626,23.15591718,69.02576626,83.35186869,23.72529023,24.37996159,36.81374201,40.38993409,28.15419435,35.0259587,61.24990004,26.97114652,33.61203962,28.66932566,59.37700323,37.0375103,31.46333614,26.64243673,70.54130205,36.35925136,24.80736497,27.75354212,26.52744779,30.01542048,29.78748183,75.33140872,41.38312919,28.2277894,38.69473613,41.48027268,27.1848687,48.19927615,29.78859771,23.91149684,29.30933183,34.43553768,62.44026913,32.53055258,33.59588604,43.73909941,27.9194143,52.90597653,61.78530127,29.77981237,29.15338612,43.98406014,26.06042387,27.86427779,26.81425821,24.90570284
355,116,104.0894982,30.65024457,1202,104.0888813,30.64903065,146.9511223,,22.3688812,22.3688812,22.3688812,22.3688812,22.3688812,22.3688812,33.16765143,33.16765143,45.86913645,44.08533669,44.08533669,44.08533669,44.08533669,27.62527625,34.24103821,34.24103821,34.24103821,34.24103821,30.57942429,34.24103821,50.26356677,44.26979417,44.26979417,44.26979417,44.26979417,28.13957661,34.40806766,30.95970975,34.40806766,34.40806766,35.6245145,35.6245145,35.6245145,43.90240998,39.3326424,41.49208159,39.3326424,39.3326424,33.06400252,39.3326424,40.15362735,39.73889504,40.15362735,39.94518473,72.96883314,25.61859759,37.92287027,30.57942429,33.85753858,30.57942429
356,116,104.0894982,30.65024457,1611,104.0898351,30.6510373,93.60051923,,12.18668605,12.18668605,12.18668605,12.18668605,12.18668605,12.18668605,12.18668605,12.18668605,12.18668605,28.08015577,11.23206231,18.98376728,18.98376728,18.98376728,18.98376728,18.98376728,18.98376728,16.00768975,18.98376728,19.82128643,19.39348888,19.60505421,19.49869768,19.55173131,19.52517848,19.53844587,19.53844587,20.30129639,21.126136,23.64644696,22.31535558,22.96162652,22.63387871,22.79657466,22.71493536,22.75568179,22.73529032,22.74548147,22.74038475,22.74293284,22.74165872,22.74229576,22.74197724,22.7421365,22.74197724,22.74197724,21.06011683,21.06011683,15.11039772,17.59592006
357,117,104.1371922,30.63929681,293,104.1369623,30.6514217,1343.962194,,163.929561,164.4162349,124.5370373,229.4375293,298.6582653,133.8755921,240.9275821,243.0003015,496.8692065,111.4550541,128.4722225,217.2873008,207.8738517,138.3019695,223.993699,397.5566063,135.0213181,299.2740555,112.5925774,171.7726828,188.3407227,266.3875512,267.4859679,268.5934807,318.6562393,184.275815,180.6670612,291.2110688,187.3975453,182.5230141,361.2570378,223.2186343,450.0710603,315.53895,370.9850912,236.5899217,499.6485954,346.8289533,174.9824195,128.6772313,207.255474,333.6733723,86.96048346,114.1773191,166.4193336,281.2944127,99.55275511,130.2199728,537.5848776,153.109617
358,117,104.1371922,30.63929681,472,104.1412091,30.63877966,389.1891435,,28.07777388,22.00362649,25.07527368,22.38659305,22.13980906,23.29311582,33.1224803,26.40227858,27.12644563,31.25510055,26.9007536,31.68842138,25.90995685,25.88203664,25.40951971,30.65822575,21.82369029,26.97845154,31.86688969,23.90923066,20.58899216,27.56224754,21.89188932,26.77651059,23.7989964,20.55662632,41.45209812,27.13520174,22.92469457,25.0044185,27.99921896,23.06133486,34.61168272,26.22519264,23.71096491,23.38057433,28.53525288,21.53300589,19.77531287,26.84063059,23.08205793,24.12017933,27.580333,24.81894084,25.55939647,19.8594035,26.39564651,23.82054109,41.61626485,20.82875495
359,117,104.1371922,30.63929681,1016,104.123009,30.63877907,1360.418285,,213.6215323,250.3898292,218.4465665,222.0755363,234.704752,210.8561723,195.8177834,160.7613701,153.159075,220.3164834,168.2199808,173.2718642,157.5393913,145.947958,156.0386769,191.0218294,161.4625728,120.270999,172.1443173,139.9058961,144.015077,173.2933304,194.3213719,156.1177555,160.5739615,141.9566906,151.8392449,146.8900489,168.5694984,132.9089741,204.9793169,184.0376894,122.9716013,156.1310128,161.6338556,198.7393669,145.1062844,186.3941323,152.4477163,156.606291,212.1345283,148.5674474,147.7947579,175.1965689,192.1909477,158.9209678,158.4370681,195.119754,165.528435,179.9451007
360,117,104.1371922,30.63929681,1106,104.1364419,30.63755553,205.9431244,,17.71165089,16.23945552,15.29142632,15.9666149,14.72672689,17.51051601,16.87482071,14.70411223,16.16944751,16.27906755,17.60511126,16.31274403,22.70735828,22.70735828,22.70735828,22.70735828,22.70735828,22.70735828,22.70735828,22.70735828,22.70735828,22.70735828,22.70735828,22.70735828,22.70735828,19.01013456,19.01013456,19.01013456,16.66056737,17.75797001,17.19177386,17.47028566,17.32991083,17.32991083,17.32991083,15.892717,17.32991083,19.40825256,18.310294,18.8432929,18.5729703,18.70715509,18.6398212,18.67342745,18.6566092,18.66501454,18.66081092,18.66291249,18.66186164,18.66238705
361,118,103.9721097,30.60924975,28,103.9776869,30.61166959,598.1445228,,72.23079159,55.30788396,81.8752959,107.1303623,92.21928403,100.6420385,61.34815618,58.19784546,111.4506939,66.61470324,64.11076389,81.33409942,62.05533954,63.06630883,62.55673992,62.81049089,62.6833586,62.74686034,51.51483928,62.73097285,62.72303213,50.68623654,62.72501711,58.33265254,62.72551339,62.72576152,62.72576152,62.72576152,57.04159688,66.94698249,66.94698249,78.69666762,56.84083455,73.77324745,54.97912924,80.29941179,58.46285545,69.23859428,63.3960842,66.18865899,64.76228135,58.54754498,68.35937403,65.28990989,65.28990989,65.28990989,103.5250136,72.74730683,52.0125672,68.1430469
